Record_MonthName,Fault_Group,Fleet,Record_Number
1/7/2021,Aircon System,ABC,43483
1/7/2021,Aircon System,ABC,43486
1/7/2021,Aircon System,ABC,43491
1/7/2021,Aircon System,ABC,43495
1/7/2021,Aircon System,ABC,43498
1/7/2021,Aircon System,ABC,43504
1/7/2021,Aircon System,ABC,43507
1/7/2021,Aircon System,ABC,43509
1/7/2021,Aircon System,ABC,43511
1/8/2021,Control System,ABC,43515
1/8/2021,Control System,ABC,43517
1/8/2021,Control System,ABC,43519
1/8/2021,Control System,ABC,43520
1/8/2021,Control System,ABC,43524
1/8/2021,Control System,ABC,43527
1/8/2021,Control System,ABC,43531
1/8/2021,Door System,ABC,43536
1/8/2021,Door System,ABC,43542
1/8/2021,Door System,ABC,43546
1/8/2021,Door System,ABC,43552
1/8/2021,Door System,ABC,43556
1/8/2021,Door System,ABC,43558
1/8/2021,Door System,ABC,43560
1/8/2021,Door System,ABC,43562
1/8/2021,Door System,ABC,43565
1/8/2021,Door System,ABC,43567
1/8/2021,Door System,ABC,43570
1/8/2021,Propulsion System,ABC,43571
1/8/2021,Propulsion System,ABC,43572
1/8/2021,Propulsion System,ABC,43578
1/8/2021,Propulsion System,ABC,43581
1/8/2021,Propulsion System,ABC,43587
1/8/2021,Propulsion System,XYZ,43590
1/8/2021,Propulsion System,ABC,43594
1/8/2021,Propulsion System,ABC,43599
1/8/2021,Propulsion System,ABC,43605
1/8/2021,Propulsion System,ABC,43609
1/8/2021,Propulsion System,ABC,43613
1/8/2021,Pneumatic System,ABC,43618
1/8/2021,Pneumatic System,ABC,43623
1/8/2021,Pneumatic System,ABC,43627
1/8/2021,Pneumatic System,ABC,43630
1/8/2021,Pneumatic System,ABC,43634
1/8/2021,Pneumatic System,ABC,43639
1/8/2021,Pneumatic System,ABC,43643
1/8/2021,Pneumatic System,ABC,43644
1/8/2021,Pneumatic System,XYZ,43647
1/8/2021,Pneumatic System,ABC,43649
1/8/2021,Electrical System,ABC,43650
1/8/2021,Electrical System,ABC,43655
1/8/2021,Electrical System,ABC,43658
1/8/2021,Electrical System,ABC,43660
1/8/2021,Electrical System,ABC,43663
1/8/2021,Electrical System,ABC,43669
1/8/2021,Electrical System,ABC,43673
1/8/2021,Electrical System,ABC,43675
1/8/2021,Electrical System,ABC,43676
1/8/2021,Electrical System,ABC,43677
1/8/2021,Electrical System,ABC,43680
1/8/2021,Electrical System,ABC,43686
1/8/2021,Electrical System,ABC,43687
1/8/2021,Electrical System,ABC,43689
1/8/2021,Electrical System,ABC,43693
1/8/2021,Electrical System,ABC,43699
1/8/2021,Brake System,ABC,43704
1/8/2021,Brake System,ABC,43710
1/8/2021,Brake System,XYZ,43711
1/8/2021,Brake System,ABC,43712
1/8/2021,Brake System,XYZ,43714
1/8/2021,Brake System,XYZ,43718
1/8/2021,Brake System,ABC,43721
1/8/2021,Brake System,ABC,43725
1/8/2021,Brake System,ABC,43727
1/8/2021,Brake System,XYZ,43731
1/8/2021,Brake System,ABC,43736
1/8/2021,Auxiliary System,ABC,43740
1/8/2021,Auxiliary System,ABC,43746
1/8/2021,Auxiliary System,XYZ,43748
1/8/2021,Auxiliary System,ABC,43752
1/8/2021,Auxiliary System,ABC,43753
1/8/2021,Auxiliary System,ABC,43755
1/8/2021,Auxiliary System,XYZ,43758
1/8/2021,Auxiliary System,ABC,43761
1/8/2021,Auxiliary System,ABC,43765
1/8/2021,Auxiliary System,ABC,43767
1/8/2021,Auxiliary System,XYZ,43768
1/8/2021,Auxiliary System,XYZ,43772
1/8/2021,Auxiliary System,XYZ,43773
1/8/2021,Signaling System,XYZ,43778
1/8/2021,Signaling System,ABC,43779
1/8/2021,Signaling System,ABC,43780
1/8/2021,Signaling System,ABC,43782
1/8/2021,Signaling System,ABC,43784
1/8/2021,Signaling System,ABC,43785
1/8/2021,Signaling System,XYZ,43791
1/8/2021,Signaling System,ABC,43792
1/8/2021,Signaling System,XYZ,43795
1/8/2021,Signaling System,XYZ,43797
1/8/2021,Signaling System,ABC,43800
1/8/2021,Signaling System,ABC,43805
1/8/2021,Signaling System,ABC,43806
1/8/2021,Signaling System,XYZ,43809
1/8/2021,Signaling System,XYZ,43814
1/8/2021,Signaling System,ABC,43820
1/8/2021,Signaling System,ABC,43826
1/8/2021,Signaling System,ABC,43828
1/8/2021,Signaling System,XYZ,43831
1/8/2021,Signaling System,XYZ,43835
1/8/2021,Signaling System,ABC,43836
1/8/2021,Signaling System,ABC,43837
1/8/2021,Signaling System,ABC,43838
1/8/2021,Signaling System,ABC,43844
1/8/2021,Signaling System,ABC,43849
1/8/2021,Signaling System,ABC,43850
1/8/2021,Signaling System,XYZ,43855
1/8/2021,Signaling System,ABC,43856
1/8/2021,Signaling System,ABC,43859
1/8/2021,Signaling System,XYZ,43860
1/8/2021,Signaling System,XYZ,43865
1/8/2021,Signaling System,ABC,43870
1/8/2021,Signaling System,ABC,43875
1/8/2021,Signaling System,ABC,43878
1/8/2021,Signaling System,ABC,43882
1/8/2021,Signaling System,XYZ,43883
1/8/2021,Signaling System,ABC,43887
1/8/2021,Signaling System,ABC,43891
1/8/2021,Signaling System,ABC,43895
1/8/2021,Signaling System,XYZ,43899
1/8/2021,Signaling System,ABC,43901
1/8/2021,Signaling System,ABC,43903
1/8/2021,Signaling System,ABC,43909
1/8/2021,Signaling System,ABC,43914
1/8/2021,Signaling System,ABC,43918
1/8/2021,Signaling System,ABC,43921
1/8/2021,Signaling System,XYZ,43922
1/8/2021,Signaling System,ABC,43928
1/8/2021,Signaling System,ABC,43933
1/8/2021,Signaling System,ABC,43934
1/8/2021,Signaling System,XYZ,43938
1/8/2021,Signaling System,ABC,43939
1/8/2021,Signaling System,ABC,43943
1/8/2021,Signaling System,ABC,43946
1/8/2021,Signaling System,ABC,43949
1/8/2021,Signaling System,XYZ,43954
1/8/2021,Signaling System,ABC,43955
1/8/2021,Signaling System,ABC,43957
1/8/2021,Signaling System,ABC,43962
1/8/2021,Signaling System,ABC,43964
1/8/2021,Signaling System,ABC,43970
1/8/2021,Signaling System,XYZ,43975
1/8/2021,Signaling System,ABC,43980
1/8/2021,Signaling System,ABC,43985
1/8/2021,Signaling System,ABC,43990
1/8/2021,Signaling System,ABC,43992
1/8/2021,Signaling System,ABC,43994
1/8/2021,Signaling System,ABC,43997
1/8/2021,Signaling System,ABC,44003
1/8/2021,Signaling System,ABC,44007
1/8/2021,Signaling System,XYZ,44009
1/8/2021,Signaling System,XYZ,44014
1/8/2021,Signaling System,ABC,44015
1/8/2021,Signaling System,ABC,44020
1/8/2021,Signaling System,XYZ,44024
1/8/2021,Signaling System,XYZ,44028
1/8/2021,Signaling System,ABC,44033
1/8/2021,Signaling System,ABC,44038
1/8/2021,Signaling System,ABC,44041
1/8/2021,Signaling System,ABC,44045
1/8/2021,Signaling System,ABC,44046
1/8/2021,Signaling System,XYZ,44052
1/8/2021,Signaling System,ABC,44055
1/8/2021,Signaling System,ABC,44061
1/8/2021,Aircon System,ABC,44063
1/8/2021,Aircon System,ABC,44065
1/8/2021,Aircon System,ABC,44071
1/8/2021,Aircon System,ABC,44075
1/8/2021,Aircon System,ABC,44079
1/8/2021,Aircon System,ABC,44082
1/8/2021,Aircon System,ABC,44086
1/8/2021,Aircon System,ABC,44089
1/8/2021,Aircon System,ABC,44094
1/8/2021,Aircon System,ABC,44096
1/8/2021,Aircon System,ABC,44101
1/8/2021,Aircon System,ABC,44103
1/8/2021,Aircon System,ABC,44105
1/8/2021,Aircon System,ABC,44110
1/8/2021,Aircon System,ABC,44116
1/8/2021,Aircon System,ABC,44120
1/8/2021,Aircon System,ABC,44126
1/8/2021,Aircon System,ABC,44128
1/8/2021,Aircon System,ABC,44129
1/9/2021,Control System,ABC,44133
1/9/2021,Control System,ABC,44136
1/9/2021,Control System,ABC,44139
1/9/2021,Control System,ABC,44144
1/9/2021,Control System,ABC,44149
1/9/2021,Control System,ABC,44155
1/9/2021,Control System,ABC,44160
1/9/2021,Control System,ABC,44162
1/9/2021,Control System,ABC,44163
1/9/2021,Control System,ABC,44166
1/9/2021,Control System,ABC,44171
1/9/2021,Control System,ABC,44174
1/9/2021,Control System,ABC,44180
1/9/2021,Control System,ABC,44183
1/9/2021,Control System,ABC,44187
1/9/2021,Control System,ABC,44192
1/9/2021,Control System,ABC,44194
1/9/2021,Control System,ABC,44200
1/9/2021,Control System,ABC,44204
1/9/2021,Door System,ABC,44210
1/9/2021,Door System,ABC,44213
1/9/2021,Door System,XYZ,44214
1/9/2021,Door System,ABC,44217
1/9/2021,Door System,XYZ,44218
1/9/2021,Door System,ABC,44222
1/9/2021,Propulsion System,ABC,44227
1/9/2021,Propulsion System,ABC,44233
1/9/2021,Propulsion System,XYZ,44235
1/9/2021,Propulsion System,ABC,44236
1/9/2021,Pneumatic System,XYZ,44239
1/9/2021,Pneumatic System,XYZ,44245
1/9/2021,Pneumatic System,ABC,44247
1/9/2021,Pneumatic System,ABC,44253
1/9/2021,Pneumatic System,ABC,44259
1/9/2021,Pneumatic System,XYZ,44260
1/9/2021,Pneumatic System,ABC,44261
1/9/2021,Pneumatic System,ABC,44262
1/9/2021,Pneumatic System,ABC,44265
1/9/2021,Pneumatic System,ABC,44267
1/9/2021,Pneumatic System,ABC,44271
1/9/2021,Pneumatic System,XYZ,44276
1/9/2021,Pneumatic System,XYZ,44282
1/9/2021,Electrical System,ABC,44284
1/9/2021,Electrical System,ABC,44289
1/9/2021,Electrical System,ABC,44293
1/9/2021,Electrical System,ABC,44299
1/9/2021,Electrical System,ABC,44302
1/9/2021,Electrical System,ABC,44305
1/9/2021,Electrical System,ABC,44309
1/9/2021,Electrical System,ABC,44312
1/9/2021,Electrical System,ABC,44317
1/9/2021,Brake System,ABC,44318
1/9/2021,Brake System,ABC,44319
1/9/2021,Brake System,ABC,44322
1/9/2021,Brake System,ABC,44323
1/9/2021,Brake System,XYZ,44325
1/9/2021,Brake System,XYZ,44326
1/9/2021,Brake System,XYZ,44332
1/9/2021,Brake System,XYZ,44338
1/9/2021,Brake System,ABC,44339
1/9/2021,Brake System,ABC,44342
1/9/2021,Auxiliary System,XYZ,44345
1/9/2021,Auxiliary System,XYZ,44346
1/9/2021,Auxiliary System,ABC,44352
1/9/2021,Auxiliary System,XYZ,44358
1/9/2021,Auxiliary System,ABC,44360
1/9/2021,Auxiliary System,ABC,44365
1/9/2021,Auxiliary System,ABC,44369
1/9/2021,Signaling System,ABC,44371
1/9/2021,Signaling System,ABC,44375
1/9/2021,Signaling System,ABC,44380
1/9/2021,Signaling System,XYZ,44385
1/9/2021,Signaling System,ABC,44391
1/9/2021,Signaling System,ABC,44392
1/9/2021,Signaling System,ABC,44394
1/9/2021,Signaling System,XYZ,44398
1/9/2021,Signaling System,ABC,44401
1/9/2021,Signaling System,ABC,44405
1/9/2021,Signaling System,ABC,44406
1/9/2021,Signaling System,ABC,44407
1/9/2021,Signaling System,ABC,44409
1/9/2021,Signaling System,XYZ,44413
1/9/2021,Signaling System,ABC,44418
1/9/2021,Signaling System,XYZ,44421
1/9/2021,Signaling System,ABC,44426
1/9/2021,Signaling System,XYZ,44428
1/9/2021,Signaling System,XYZ,44430
1/9/2021,Signaling System,XYZ,44433
1/9/2021,Signaling System,ABC,44436
1/9/2021,Signaling System,ABC,44438
1/9/2021,Signaling System,ABC,44442
1/9/2021,Signaling System,ABC,44448
1/9/2021,Signaling System,ABC,44454
1/9/2021,Signaling System,ABC,44456
1/9/2021,Signaling System,ABC,44458
1/9/2021,Signaling System,XYZ,44462
1/9/2021,Signaling System,ABC,44468
1/9/2021,Signaling System,XYZ,44469
1/9/2021,Signaling System,XYZ,44475
1/9/2021,Signaling System,ABC,44477
1/9/2021,Signaling System,ABC,44483
1/9/2021,Signaling System,ABC,44485
1/9/2021,Signaling System,ABC,44487
1/9/2021,Signaling System,XYZ,44493
1/9/2021,Signaling System,ABC,44496
1/9/2021,Signaling System,ABC,44501
1/9/2021,Signaling System,ABC,44504
1/9/2021,Signaling System,ABC,44505
1/9/2021,Signaling System,ABC,44506
1/9/2021,Signaling System,XYZ,44510
1/9/2021,Signaling System,ABC,44512
1/9/2021,Signaling System,ABC,44518
1/9/2021,Signaling System,ABC,44519
1/9/2021,Signaling System,ABC,44525
1/9/2021,Signaling System,ABC,44529
1/9/2021,Signaling System,ABC,44534
1/9/2021,Signaling System,ABC,44536
1/9/2021,Signaling System,XYZ,44542
1/9/2021,Signaling System,ABC,44545
1/9/2021,Signaling System,XYZ,44551
1/9/2021,Signaling System,ABC,44552
1/9/2021,Signaling System,ABC,44555
1/9/2021,Signaling System,ABC,44559
1/9/2021,Signaling System,XYZ,44564
1/9/2021,Signaling System,XYZ,44565
1/9/2021,Signaling System,ABC,44570
1/9/2021,Signaling System,ABC,44571
1/9/2021,Signaling System,XYZ,44573
1/9/2021,Signaling System,ABC,44576
1/9/2021,Signaling System,XYZ,44581
1/9/2021,Signaling System,XYZ,44587
1/9/2021,Signaling System,ABC,44593
1/9/2021,Signaling System,ABC,44595
1/9/2021,Signaling System,ABC,44598
1/9/2021,Signaling System,ABC,44600
1/9/2021,Signaling System,ABC,44603
1/9/2021,Signaling System,XYZ,44604
1/9/2021,Signaling System,XYZ,44606
1/9/2021,Signaling System,ABC,44610
1/9/2021,Signaling System,ABC,44613
1/9/2021,Signaling System,XYZ,44617
1/9/2021,Signaling System,ABC,44620
1/9/2021,Signaling System,ABC,44623
1/9/2021,Signaling System,XYZ,44627
1/9/2021,Signaling System,ABC,44632
1/9/2021,Signaling System,ABC,44635
1/9/2021,Signaling System,ABC,44638
1/9/2021,Signaling System,ABC,44644
1/9/2021,Signaling System,ABC,44650
1/9/2021,Signaling System,ABC,44654
1/9/2021,Signaling System,ABC,44656
1/9/2021,Aircon System,ABC,44658
1/9/2021,Aircon System,ABC,44664
1/9/2021,Aircon System,ABC,44669
1/9/2021,Aircon System,ABC,44671
1/9/2021,Aircon System,ABC,44675
1/9/2021,Aircon System,ABC,44681
1/9/2021,Aircon System,XYZ,44687
1/9/2021,Aircon System,ABC,44691
1/9/2021,Aircon System,ABC,44692
1/9/2021,Aircon System,ABC,44694
1/9/2021,Aircon System,ABC,44695
1/9/2021,Aircon System,ABC,44700
1/9/2021,Aircon System,XYZ,44701
1/9/2021,Aircon System,ABC,44707
1/9/2021,Aircon System,ABC,44710
1/9/2021,Aircon System,ABC,44713
1/9/2021,Aircon System,ABC,44716
1/9/2021,Aircon System,ABC,44718
1/9/2021,Aircon System,ABC,44722
1/10/2021,Control System,ABC,44725
1/10/2021,Control System,ABC,44726
1/10/2021,Control System,ABC,44727
1/10/2021,Control System,XYZ,44730
1/10/2021,Control System,ABC,44736
1/10/2021,Control System,ABC,44742
1/10/2021,Control System,ABC,44745
1/10/2021,Control System,ABC,44747
1/10/2021,Control System,ABC,44750
1/10/2021,Control System,ABC,44756
1/10/2021,Control System,ABC,44760
1/10/2021,Control System,ABC,44764
1/10/2021,Control System,ABC,44769
1/10/2021,Control System,ABC,44773
1/10/2021,Door System,ABC,44774
1/10/2021,Door System,ABC,44775
1/10/2021,Door System,ABC,44777
1/10/2021,Door System,XYZ,44780
1/10/2021,Door System,ABC,44782
1/10/2021,Door System,ABC,44788
1/10/2021,Door System,ABC,44791
1/10/2021,Door System,ABC,44792
1/10/2021,Door System,ABC,44798
1/10/2021,Propulsion System,ABC,44803
1/10/2021,Pneumatic System,ABC,44807
1/10/2021,Pneumatic System,ABC,44811
1/10/2021,Pneumatic System,ABC,44812
1/10/2021,Pneumatic System,ABC,44818
1/10/2021,Electrical System,ABC,44820
1/10/2021,Electrical System,ABC,44826
1/10/2021,Brake System,ABC,44829
1/10/2021,Brake System,ABC,44830
1/10/2021,Brake System,XYZ,44834
1/10/2021,Brake System,ABC,44838
1/10/2021,Brake System,XYZ,44844
1/10/2021,Brake System,ABC,44846
1/10/2021,Brake System,XYZ,44852
1/10/2021,Auxiliary System,XYZ,44858
1/10/2021,Auxiliary System,XYZ,44860
1/10/2021,Auxiliary System,XYZ,44863
1/10/2021,Signaling System,XYZ,44864
1/10/2021,Signaling System,XYZ,44867
1/10/2021,Signaling System,ABC,44870
1/10/2021,Signaling System,ABC,44875
1/10/2021,Signaling System,ABC,44878
1/10/2021,Signaling System,ABC,44883
1/10/2021,Signaling System,ABC,44888
1/10/2021,Signaling System,XYZ,44889
1/10/2021,Signaling System,XYZ,44891
1/10/2021,Signaling System,ABC,44894
1/10/2021,Signaling System,ABC,44900
1/10/2021,Signaling System,ABC,44906
1/10/2021,Signaling System,ABC,44909
1/10/2021,Signaling System,XYZ,44910
1/10/2021,Signaling System,ABC,44913
1/10/2021,Signaling System,ABC,44917
1/10/2021,Signaling System,ABC,44922
1/10/2021,Signaling System,ABC,44927
1/10/2021,Signaling System,ABC,44933
1/10/2021,Signaling System,ABC,44936
1/10/2021,Signaling System,XYZ,44942
1/10/2021,Signaling System,ABC,44944
1/10/2021,Signaling System,ABC,44949
1/10/2021,Signaling System,ABC,44953
1/10/2021,Signaling System,ABC,44956
1/10/2021,Signaling System,ABC,44961
1/10/2021,Signaling System,ABC,44963
1/10/2021,Signaling System,XYZ,44965
1/10/2021,Signaling System,ABC,44971
1/10/2021,Signaling System,ABC,44975
1/10/2021,Signaling System,ABC,44980
1/10/2021,Signaling System,ABC,44984
1/10/2021,Signaling System,ABC,44990
1/10/2021,Signaling System,ABC,44996
1/10/2021,Signaling System,XYZ,45000
1/10/2021,Signaling System,XYZ,45005
1/10/2021,Signaling System,XYZ,45007
1/10/2021,Signaling System,ABC,45008
1/10/2021,Signaling System,XYZ,45014
1/10/2021,Signaling System,ABC,45017
1/10/2021,Signaling System,ABC,45023
1/10/2021,Signaling System,ABC,45027
1/10/2021,Signaling System,ABC,45033
1/10/2021,Signaling System,XYZ,45036
1/10/2021,Signaling System,ABC,45038
1/10/2021,Signaling System,ABC,45041
1/10/2021,Signaling System,ABC,45045
1/10/2021,Signaling System,ABC,45046
1/10/2021,Signaling System,ABC,45048
1/10/2021,Signaling System,ABC,45051
1/10/2021,Signaling System,XYZ,45053
1/10/2021,Signaling System,ABC,45055
1/10/2021,Signaling System,XYZ,45061
1/10/2021,Signaling System,ABC,45062
1/10/2021,Signaling System,ABC,45066
1/10/2021,Signaling System,ABC,45071
1/10/2021,Aircon System,ABC,45073
1/10/2021,Aircon System,ABC,45076
1/10/2021,Aircon System,ABC,45081
1/10/2021,Aircon System,ABC,45087
1/10/2021,Aircon System,ABC,45089
1/10/2021,Aircon System,ABC,45092
1/10/2021,Aircon System,ABC,45095
1/10/2021,Aircon System,ABC,45098
1/10/2021,Aircon System,ABC,45104
1/10/2021,Aircon System,ABC,45105
1/10/2021,Aircon System,ABC,45108
1/10/2021,Aircon System,ABC,45112
1/10/2021,Aircon System,ABC,45113
1/10/2021,Aircon System,ABC,45115
1/10/2021,Aircon System,ABC,45118
1/10/2021,Aircon System,ABC,45124
1/10/2021,Aircon System,XYZ,45129
1/10/2021,Aircon System,ABC,45132
1/10/2021,Aircon System,ABC,45137
1/10/2021,Aircon System,ABC,45141
1/10/2021,Aircon System,ABC,45146
1/10/2021,Aircon System,ABC,45152
1/10/2021,Aircon System,XYZ,45157
1/10/2021,Aircon System,XYZ,45163
1/10/2021,Aircon System,ABC,45164
1/10/2021,Aircon System,ABC,45166
1/10/2021,Aircon System,ABC,45172
1/10/2021,Aircon System,ABC,45176
1/10/2021,Aircon System,ABC,45178
1/11/2021,Control System,ABC,45182
1/11/2021,Control System,ABC,45187
1/11/2021,Control System,ABC,45193
1/11/2021,Control System,ABC,45197
1/11/2021,Control System,ABC,45203
1/11/2021,Control System,XYZ,45209
1/11/2021,Control System,ABC,45212
1/11/2021,Control System,ABC,45215
1/11/2021,Control System,ABC,45219
1/11/2021,Control System,ABC,45221
1/11/2021,Control System,ABC,45225
1/11/2021,Control System,ABC,45229
1/11/2021,Control System,ABC,45232
1/11/2021,Control System,ABC,45237
1/11/2021,Door System,ABC,45242
1/11/2021,Door System,ABC,45245
1/11/2021,Door System,ABC,45246
1/11/2021,Door System,ABC,45251
1/11/2021,Door System,ABC,45255
1/11/2021,Door System,ABC,45257
1/11/2021,Door System,ABC,45262
1/11/2021,Door System,ABC,45263
1/11/2021,Propulsion System,ABC,45267
1/11/2021,Propulsion System,XYZ,45273
1/11/2021,Propulsion System,XYZ,45278
1/11/2021,Propulsion System,ABC,45283
1/11/2021,Pneumatic System,XYZ,45284
1/11/2021,Pneumatic System,ABC,45289
1/11/2021,Pneumatic System,XYZ,45292
1/11/2021,Pneumatic System,ABC,45297
1/11/2021,Pneumatic System,ABC,45299
1/11/2021,Electrical System,ABC,45301
1/11/2021,Electrical System,ABC,45307
1/11/2021,Electrical System,ABC,45313
1/11/2021,Electrical System,ABC,45314
1/11/2021,Electrical System,ABC,45320
1/11/2021,Electrical System,ABC,45321
1/11/2021,Electrical System,ABC,45327
1/11/2021,Electrical System,ABC,45328
1/11/2021,Electrical System,ABC,45329
1/11/2021,Electrical System,ABC,45333
1/11/2021,Electrical System,ABC,45336
1/11/2021,Electrical System,ABC,45338
1/11/2021,Brake System,XYZ,45343
1/11/2021,Brake System,XYZ,45348
1/11/2021,Brake System,ABC,45354
1/11/2021,Brake System,XYZ,45360
1/11/2021,Brake System,ABC,45366
1/11/2021,Brake System,ABC,45371
1/11/2021,Brake System,XYZ,45374
1/11/2021,Brake System,ABC,45380
1/11/2021,Auxiliary System,ABC,45386
1/11/2021,Auxiliary System,ABC,45387
1/11/2021,Signaling System,ABC,45393
1/11/2021,Signaling System,ABC,45395
1/11/2021,Signaling System,XYZ,45400
1/11/2021,Signaling System,ABC,45402
1/11/2021,Signaling System,ABC,45406
1/11/2021,Signaling System,ABC,45412
1/11/2021,Signaling System,ABC,45416
1/11/2021,Signaling System,ABC,45420
1/11/2021,Signaling System,XYZ,45421
1/11/2021,Signaling System,ABC,45426
1/11/2021,Signaling System,ABC,45429
1/11/2021,Signaling System,ABC,45432
1/11/2021,Signaling System,XYZ,45438
1/11/2021,Signaling System,ABC,45441
